feature,importance
ECFP4_1636,0.0002838128
ECFP4_1950,0.00028370452
ECFP4_237,0.00028364
ECFP4_264,0.00028320827
ECFP4_295,0.00028305996
ECFP4_1121,0.0002828161
ECFP4_467,0.00028245014
ECFP4_1604,0.00028161402
ECFP4_265,0.00028141766
ECFP4_618,0.00028101198
ECFP4_1241,0.0002809888
ECFP4_652,0.00028076765
ECFP4_1078,0.0002807164
ECFP4_1724,0.00028054992
ECFP4_672,0.00028054958
ECFP4_368,0.0002799062
ECFP4_828,0.00027978467
ECFP4_162,0.0002797346
ECFP4_540,0.0002794311
ECFP4_991,0.0002792172
ECFP4_1496,0.0002790746
ECFP4_1517,0.00027880876
ECFP4_416,0.00027869432
ECFP4_1605,0.0002782746
ECFP4_1072,0.0002780091
ECFP4_870,0.00027778174
ECFP4_14,0.00027623915
ECFP4_544,0.0002761977
ECFP4_1405,0.00027579852
ECFP4_1252,0.00027563592
ECFP4_758,0.00027441158
ECFP4_489,0.0002736504
ECFP4_87,0.0002720272
ECFP4_1071,0.0002720145
ECFP4_399,0.00027194526
ECFP4_842,0.00027155463
ECFP4_1018,0.00027139715
ECFP4_277,0.00027112162
ECFP4_1524,0.00027046748
ECFP4_851,0.0002704573
ECFP4_1089,0.00027013005
ECFP4_243,0.00026970473
ECFP4_1619,0.00026945572
ECFP4_583,0.00026860667
ECFP4_1906,0.00026824733
ECFP4_1183,0.00026821063
ECFP4_309,0.00026774048
ECFP4_472,0.000267706
ECFP4_426,0.00026768708
ECFP4_442,0.00026717954
ECFP4_1990,0.00026644222
ECFP4_1154,0.000266186
ECFP4_1377,0.00026612022
ECFP4_1519,0.0002661137
ECFP4_266,0.0002659033
ECFP4_1575,0.0002658253
ECFP4_366,0.00026573054
ECFP4_1424,0.00026558145
ECFP4_1146,0.00026524084
ECFP4_448,0.00026464422
ECFP4_1038,0.00026452763
ECFP4_1674,0.00026368338
ECFP4_82,0.00026363428
ECFP4_983,0.0002634792
ECFP4_617,0.00026297892
ECFP4_502,0.0002629089
ECFP4_1002,0.00026133872
ECFP4_96,0.0002611601
ECFP4_816,0.0002610615
ECFP4_1574,0.00026028985
ECFP4_269,0.00025880247
ECFP4_1892,0.00025815953
ECFP4_890,0.00025815138
ECFP4_139,0.00025814763
ECFP4_290,0.00025804847
ECFP4_345,0.00025801986
ECFP4_1445,0.00025718
ECFP4_171,0.00025655722
ECFP4_1155,0.0002564327
ECFP4_1853,0.0002563922
ECFP4_1812,0.00025603402
ECFP4_1254,0.00025572148
ECFP4_1851,0.00025418002
ECFP4_1773,0.00025413767
ECFP4_784,0.00025324128
ECFP4_684,0.00025294835
ECFP4_1066,0.00025288833
ECFP4_2017,0.00025237384
ECFP4_213,0.00025235597
ECFP4_1684,0.00025196085
ECFP4_1831,0.00025123596
ECFP4_1659,0.00025108477
ECFP4_861,0.00025104
ECFP4_1905,0.00024981776
ECFP4_676,0.00024933624
ECFP4_675,0.00024918068
ECFP4_212,0.00024895463
ECFP4_417,0.00024859494
ECFP4_1740,0.00024840157
ECFP4_228,0.00024823556
ECFP4_27,0.000248039
ECFP4_1580,0.0002479901
ECFP4_1189,0.0002479787
ECFP4_193,0.0002477178
ECFP4_1627,0.00024767432
ECFP4_1646,0.0002475842
ECFP4_1603,0.00024702886
ECFP4_1826,0.0002468672
ECFP4_1043,0.0002466979
ECFP4_450,0.0002463434
ECFP4_911,0.00024626692
ECFP4_896,0.00024623275
ECFP4_2031,0.00024596477
ECFP4_1595,0.00024543423
ECFP4_697,0.00024539087
ECFP4_680,0.00024508435
ECFP4_1503,0.00024433064
ECFP4_565,0.00024399116
ECFP4_322,0.00024378089
ECFP4_1236,0.00024373674
ECFP4_1240,0.00024359355
ECFP4_500,0.00024359103
ECFP4_1163,0.00024328893
ECFP4_693,0.00024313355
ECFP4_561,0.00024303915
ECFP4_111,0.00024274537
ECFP4_1852,0.00024201744
ECFP4_1434,0.00024160529
ECFP4_1042,0.00024073088
ECFP4_608,0.00024031347
ECFP4_1822,0.00024012242
ECFP4_1849,0.00023987282
ECFP4_434,0.00023967722
ECFP4_1969,0.00023919916
ECFP4_1597,0.00023896538
ECFP4_1594,0.00023852932
ECFP4_1902,0.00023848623
ECFP4_915,0.00023841576
ECFP4_1582,0.00023785338
ECFP4_347,0.00023781274
ECFP4_473,0.00023764164
ECFP4_1785,0.00023756726
ECFP4_819,0.00023721803
ECFP4_1198,0.00023672165
ECFP4_194,0.00023654102
ECFP4_1374,0.00023594713
ECFP4_2038,0.00023564544
ECFP4_745,0.00023540041
ECFP4_1327,0.0002350969
ECFP4_107,0.00023473428
ECFP4_704,0.00023461397
ECFP4_1875,0.00023457223
ECFP4_1441,0.00023387534
ECFP4_1579,0.00023294234
ECFP4_1397,0.00023276379
ECFP4_1562,0.00023237725
ECFP4_1736,0.00023167023
ECFP4_1244,0.00023148689
ECFP4_1558,0.00023143641
ECFP4_191,0.00023125809
ECFP4_89,0.00023099594
ECFP4_656,0.00023095912
ECFP4_637,0.00023092197
ECFP4_1814,0.00023045769
ECFP4_938,0.00022953986
ECFP4_443,0.0002292964
ECFP4_68,0.00022909255
ECFP4_964,0.00022849334
ECFP4_511,0.00022848636
ECFP4_1202,0.00022843998
ECFP4_872,0.00022828749
ECFP4_238,0.00022776268
ECFP4_653,0.00022728909
ECFP4_1776,0.0002271175
ECFP4_331,0.00022694863
ECFP4_1025,0.00022620341
ECFP4_154,0.00022554268
ECFP4_59,0.00022544731
ECFP4_247,0.00022476079
ECFP4_1596,0.00022453367
ECFP4_1932,0.00022422023
ECFP4_492,0.00022339745
ECFP4_1127,0.00022312361
ECFP4_950,0.00022295157
ECFP4_1282,0.0002229163
ECFP4_1008,0.00022282876
ECFP4_2,0.0002227554
ECFP4_1672,0.00022155735
ECFP4_446,0.00022120061
ECFP4_1021,0.0002209852
ECFP4_772,0.00022055332
ECFP4_1843,0.00022020594
ECFP4_589,0.00021937874
ECFP4_248,0.00021913476
ECFP4_1414,0.0002186465
ECFP4_1222,0.00021861591
ECFP4_1961,0.00021852604
ECFP4_779,0.00021754202
ECFP4_1375,0.0002146566
ECFP4_349,0.00021435696
ECFP4_1793,0.00021420319
ECFP4_1691,0.00021398852
ECFP4_1250,0.00021335772
ECFP4_1611,0.00021304678
ECFP4_1877,0.0002129936
ECFP4_576,0.00021278452
ECFP4_79,0.00021262813
ECFP4_525,0.00021257412
ECFP4_58,0.00021228938
ECFP4_356,0.0002118567
ECFP4_401,0.00021149433
ECFP4_522,0.00021114193
ECFP4_1991,0.00021078081
ECFP4_474,0.00021067334
ECFP4_323,0.00021041752
ECFP4_80,0.00021027679
ECFP4_336,0.00021018367
ECFP4_1782,0.00020972693
ECFP4_1652,0.00020932381
ECFP4_1816,0.00020893652
ECFP4_1211,0.00020868078
ECFP4_397,0.00020789226
ECFP4_636,0.0002076771
ECFP4_1253,0.00020748959
ECFP4_1098,0.0002072388
ECFP4_304,0.00020720235
ECFP4_736,0.00020662374
ECFP4_593,0.00020589857
ECFP4_978,0.00020574876
ECFP4_325,0.00020574844
ECFP4_1615,0.00020544579
ECFP4_1120,0.00020526811
ECFP4_878,0.00020500165
ECFP4_12,0.00020499018
ECFP4_1653,0.00020483951
ECFP4_757,0.00020443115
ECFP4_1734,0.0002043733
ECFP4_86,0.00020437165
ECFP4_1795,0.00020430208
ECFP4_1387,0.00020348532
ECFP4_372,0.00020345672
ECFP4_1741,0.00020337691
ECFP4_1277,0.00020317687
ECFP4_586,0.00020299316
ECFP4_834,0.0002028446
ECFP4_1752,0.00020197351
ECFP4_790,0.0002018687
ECFP4_1686,0.00020151047
ECFP4_1039,0.0002012244
ECFP4_471,0.00020102762
ECFP4_973,0.00020051847
ECFP4_1482,0.00020023949
ECFP4_328,0.00019932442
ECFP4_1983,0.00019879785
ECFP4_895,0.00019864854
ECFP4_1214,0.00019827054
ECFP4_140,0.00019823753
ECFP4_1045,0.00019814186
ECFP4_1062,0.00019804551
ECFP4_998,0.00019767307
ECFP4_1500,0.00019738796
ECFP4_1975,0.0001973185
ECFP4_2036,0.00019668251
ECFP4_115,0.00019609297
ECFP4_1197,0.00019585207
ECFP4_226,0.00019403147
ECFP4_1423,0.00019366329
ECFP4_1286,0.00019316688
ECFP4_1112,0.00019303757
ECFP4_1082,0.00019273678
ECFP4_1341,0.00019267338
ECFP4_1336,0.00019234682
ECFP4_1032,0.00019220011
ECFP4_830,0.00019202745
ECFP4_1835,0.00019194496
ECFP4_1610,0.00019102592
ECFP4_809,0.00019101321
ECFP4_1951,0.00019078409
ECFP4_628,0.00019077306
ECFP4_209,0.00019044089
ECFP4_648,0.00018979452
ECFP4_1927,0.0001897878
ECFP4_203,0.00018903059
ECFP4_679,0.00018891915
ECFP4_886,0.00018871263
ECFP4_93,0.00018838586
ECFP4_484,0.00018789065
ECFP4_730,0.0001876419
ECFP4_814,0.00018747614
ECFP4_508,0.00018700212
ECFP4_960,0.00018682468
ECFP4_1411,0.00018624605
ECFP4_543,0.00018612308
ECFP4_1840,0.00018570987
ECFP4_707,0.00018547101
ECFP4_167,0.00018527808
ECFP4_649,0.00018508606
ECFP4_386,0.00018484223
ECFP4_125,0.00018480915
ECFP4_137,0.00018475926
ECFP4_70,0.00018453364
ECFP4_762,0.00018396694
ECFP4_1570,0.00018322434
ECFP4_1924,0.00018320595
ECFP4_531,0.00018309828
ECFP4_1685,0.00018295483
ECFP4_41,0.00018211338
ECFP4_905,0.0001820973
ECFP4_66,0.00018189364
ECFP4_229,0.00018185705
ECFP4_1751,0.00018167098
ECFP4_453,0.00018096805
ECFP4_1505,0.00018080125
ECFP4_1825,0.00017995124
ECFP4_2019,0.00017975154
ECFP4_1140,0.00017961377
ECFP4_1884,0.00017934488
ECFP4_638,0.0001791021
ECFP4_293,0.0001787613
ECFP4_776,0.00017853756
ECFP4_1590,0.0001784215
ECFP4_823,0.0001781412
ECFP4_866,0.00017795958
ECFP4_1319,0.00017757459
ECFP4_1465,0.00017720317
ECFP4_348,0.00017712005
ECFP4_1363,0.00017676786
ECFP4_1778,0.00017664718
ECFP4_501,0.00017660127
ECFP4_197,0.000176093
ECFP4_400,0.00017571491
ECFP4_987,0.00017567688
ECFP4_1145,0.00017451975
ECFP4_114,0.00017438011
ECFP4_723,0.00017426755
ECFP4_1999,0.00017331175
ECFP4_276,0.00017322491
ECFP4_1547,0.00017262272
ECFP4_1256,0.00017238813
ECFP4_120,0.00017117472
ECFP4_1300,0.00017116191
ECFP4_1731,0.00017056872
ECFP4_1150,0.00017039686
ECFP4_908,0.00017032522
ECFP4_253,0.00017000384
ECFP4_160,0.00016966654
ECFP4_385,0.00016836701
ECFP4_557,0.00016829382
ECFP4_1052,0.00016748835
ECFP4_1523,0.00016738633
ECFP4_1703,0.00016692789
ECFP4_989,0.00016676611
ECFP4_187,0.00016672155
ECFP4_1111,0.00016627021
ECFP4_587,0.00016620634
ECFP4_1564,0.00016618588
ECFP4_55,0.00016593041
ECFP4_1501,0.00016525843
ECFP4_694,0.00016497583
ECFP4_549,0.00016492575
ECFP4_1342,0.00016480651
ECFP4_36,0.000164424
ECFP4_956,0.00016384671
ECFP4_1623,0.00016365011
ECFP4_1893,0.00016363784
ECFP4_361,0.00016361402
ECFP4_1088,0.00016254648
ECFP4_363,0.00016245182
ECFP4_1272,0.00016227826
ECFP4_662,0.0001619752
ECFP4_1184,0.00016145586
ECFP4_1207,0.00016080064
ECFP4_1757,0.00016061036
ECFP4_128,0.00016019377
ECFP4_550,0.00015997287
ECFP4_39,0.00015985871
ECFP4_482,0.00015944464
ECFP4_696,0.0001592989
ECFP4_1026,0.0001587974
ECFP4_483,0.00015860004
ECFP4_1230,0.00015856908
ECFP4_1492,0.0001584184
ECFP4_766,0.00015773527
ECFP4_1729,0.00015747132
ECFP4_298,0.00015736694
ECFP4_591,0.00015733193
ECFP4_69,0.00015665224
ECFP4_1443,0.00015641184
ECFP4_1805,0.00015628421
ECFP4_268,0.00015627251
ECFP4_155,0.0001560875
ECFP4_1737,0.00015561395
ECFP4_728,0.0001555476
ECFP4_1023,0.00015541633
ECFP4_373,0.00015494468
ECFP4_432,0.00015482825
ECFP4_220,0.00015469379
ECFP4_1352,0.00015449215
ECFP4_259,0.00015443012
ECFP4_553,0.00015428576
ECFP4_1196,0.00015377127
ECFP4_267,0.00015333349
ECFP4_1294,0.00015330633
ECFP4_1996,0.00015314139
ECFP4_969,0.00015289531
ECFP4_90,0.00015198687
ECFP4_1108,0.0001518868
ECFP4_520,0.00015148154
ECFP4_109,0.00015146982
ECFP4_744,0.00015139335
ECFP4_1863,0.00015133205
ECFP4_1979,0.00015125408
ECFP4_925,0.00015103204
ECFP4_334,0.00015088063
ECFP4_350,0.00015081206
ECFP4_273,0.00015038686
ECFP4_1571,0.0001502757
ECFP4_258,0.00015013208
ECFP4_488,0.00014967976
ECFP4_1628,0.00014965462
ECFP4_889,0.00014963839
ECFP4_1868,0.00014897926
ECFP4_555,0.00014885164
ECFP4_595,0.00014881152
ECFP4_703,0.0001485099
ECFP4_20,0.00014846236
ECFP4_413,0.0001484309
ECFP4_165,0.00014826645
ECFP4_1298,0.00014802202
ECFP4_1350,0.00014762343
ECFP4_1366,0.00014737555
ECFP4_67,0.00014735686
ECFP4_1469,0.00014731512
ECFP4_523,0.00014724143
ECFP4_375,0.00014697744
ECFP4_1248,0.00014683945
ECFP4_1345,0.00014625242
ECFP4_43,0.00014590188
ECFP4_898,0.00014560441
ECFP4_631,0.00014556518
ECFP4_457,0.00014545511
ECFP4_63,0.00014535703
ECFP4_981,0.0001453333
ECFP4_1192,0.00014508668
ECFP4_1200,0.00014472382
ECFP4_1514,0.00014449407
ECFP4_548,0.00014444442
ECFP4_556,0.00014437299
ECFP4_717,0.00014428268
ECFP4_425,0.00014421088
ECFP4_92,0.00014373101
ECFP4_849,0.00014368654
ECFP4_778,0.00014341479
ECFP4_1444,0.00014337039
ECFP4_1832,0.00014238368
ECFP4_132,0.00014227635
ECFP4_1530,0.00014221254
ECFP4_734,0.00014213231
ECFP4_1394,0.00014194475
ECFP4_196,0.00014157085
ECFP4_845,0.00014134962
ECFP4_292,0.0001405316
ECFP4_922,0.00013982903
ECFP4_319,0.00013905334
ECFP4_121,0.00013894375
ECFP4_700,0.00013891568
ECFP4_1453,0.0001388534
ECFP4_390,0.0001388526
ECFP4_7,0.00013874349
ECFP4_913,0.0001387403
ECFP4_1824,0.00013873854
ECFP4_860,0.00013801656
ECFP4_1041,0.00013800852
ECFP4_517,0.00013784757
ECFP4_821,0.00013782123
ECFP4_21,0.00013737343
ECFP4_1461,0.00013732386
ECFP4_614,0.00013678972
ECFP4_754,0.00013662758
ECFP4_301,0.00013655188
ECFP4_941,0.00013624864
ECFP4_832,0.00013593808
ECFP4_34,0.0001358824
ECFP4_1136,0.00013562021
ECFP4_207,0.00013557759
ECFP4_25,0.00013554866
ECFP4_246,0.00013468598
ECFP4_1566,0.0001346836
ECFP4_1753,0.00013418186
ECFP4_536,0.00013274136
ECFP4_1476,0.00013265047
ECFP4_1069,0.00013197529
ECFP4_102,0.00013175704
ECFP4_145,0.00013155348
ECFP4_667,0.00013130643
ECFP4_354,0.00013043219
ECFP4_1836,0.00012994034
ECFP4_1046,0.00012951283
ECFP4_884,0.00012901373
ECFP4_1267,0.00012891271
ECFP4_1957,0.00012871459
ECFP4_46,0.00012852588
ECFP4_749,0.00012838
ECFP4_1395,0.00012814016
ECFP4_601,0.00012791561
ECFP4_374,0.00012776502
ECFP4_1479,0.0001277112
ECFP4_1322,0.00012726638
ECFP4_1149,0.00012708743
ECFP4_822,0.00012704653
ECFP4_677,0.00012679526
ECFP4_838,0.00012664497
ECFP4_545,0.00012651991
ECFP4_953,0.00012627775
ECFP4_1869,0.00012568771
ECFP4_1715,0.0001256305
ECFP4_326,0.00012541306
ECFP4_581,0.00012370766
ECFP4_1638,0.00012324812
ECFP4_464,0.00012296063
ECFP4_942,0.00012228779
ECFP4_296,0.00012207612
ECFP4_1091,0.00012146587
ECFP4_11,0.000121068326
ECFP4_867,0.00012079137
ECFP4_106,0.00012061076
ECFP4_584,0.000120466146
ECFP4_668,0.00012031433
ECFP4_315,0.0001199738
ECFP4_627,0.00011960203
ECFP4_13,0.000119250704
ECFP4_108,0.000118779746
ECFP4_1820,0.000118247015
ECFP4_1833,0.000118133044
ECFP4_691,0.000117667165
ECFP4_882,0.000117183146
ECFP4_101,0.00011674449
ECFP4_546,0.000116666946
ECFP4_291,0.000116558265
ECFP4_76,0.00011637706
ECFP4_239,0.00011544343
ECFP4_1090,0.00011529457
ECFP4_1151,0.00011485117
ECFP4_1841,0.000114319955
ECFP4_808,0.00011425896
ECFP4_1383,0.000114235474
ECFP4_1280,0.00011420317
ECFP4_294,0.000113996204
ECFP4_105,0.00011354986
ECFP4_1614,0.00011353322
ECFP4_1543,0.00011345519
ECFP4_423,0.00011314446
ECFP4_283,0.00011300111
ECFP4_18,0.00011250676
ECFP4_186,0.00011200603
ECFP4_562,0.00011192329
ECFP4_1700,0.00011127698
ECFP4_53,0.00011103965
ECFP4_124,0.00011088027
ECFP4_242,0.00011066422
ECFP4_659,0.000109350905
ECFP4_1888,0.000108990695
ECFP4_330,0.00010894082
ECFP4_957,0.00010871778
ECFP4_2024,0.00010868652
ECFP4_818,0.000108622124
ECFP4_300,0.000108535554
ECFP4_119,0.000107386295
ECFP4_98,0.000107307234
ECFP4_1846,0.000107303465
ECFP4_161,0.00010626035
ECFP4_810,0.00010614823
ECFP4_22,0.000106106025
ECFP4_1,0.000106013984
ECFP4_466,0.00010600584
ECFP4_163,0.00010592007
ECFP4_1742,0.00010569866
ECFP4_61,0.00010519925
ECFP4_49,0.0001050616
ECFP4_77,0.000104844745
ECFP4_52,0.0001047979
ECFP4_123,0.00010441711
ECFP4_1278,0.000104200466
ECFP4_235,0.00010416441
ECFP4_1882,0.00010398828
ECFP4_646,0.000103865576
ECFP4_713,0.000103852726
ECFP4_110,0.000103707906
ECFP4_1400,0.00010368246
ECFP4_1599,0.00010361714
ECFP4_1662,0.000103338425
ECFP4_1546,0.00010274395
ECFP4_1379,0.000102698265
ECFP4_687,0.00010247948
ECFP4_1235,0.00010211174
ECFP4_1865,0.00010201174
ECFP4_521,0.00010174105
ECFP4_307,0.00010065218
ECFP4_598,0.00010030239
ECFP4_1883,9.9981546e-05
ECFP4_369,9.993816e-05
ECFP4_338,9.972596e-05
ECFP4_287,9.9615056e-05
ECFP4_230,9.937872e-05
ECFP4_142,9.9013814e-05
ECFP4_1186,9.893375e-05
ECFP4_1787,9.888374e-05
ECFP4_959,9.885017e-05
ECFP4_16,9.8451426e-05
ECFP4_783,9.773965e-05
ECFP4_975,9.750122e-05
ECFP4_1763,9.725504e-05
ECFP4_166,9.7212076e-05
ECFP4_9,9.6999785e-05
ECFP4_370,9.671109e-05
ECFP4_1771,9.632808e-05
ECFP4_224,9.607823e-05
ECFP4_1266,9.5914846e-05
ECFP4_3,9.574541e-05
ECFP4_621,9.571196e-05
ECFP4_4,9.546037e-05
ECFP4_177,9.536351e-05
ECFP4_1118,9.49893e-05
ECFP4_1287,9.4941344e-05
ECFP4_487,9.443503e-05
ECFP4_169,9.440874e-05
ECFP4_1962,9.3934745e-05
ECFP4_1223,9.370793e-05
ECFP4_130,9.365491e-05
ECFP4_858,9.349956e-05
ECFP4_233,9.31971e-05
ECFP4_33,9.314946e-05
ECFP4_419,9.2770315e-05
ECFP4_1255,9.241033e-05
ECFP4_725,9.239532e-05
ECFP4_1631,9.2194474e-05
ECFP4_1435,9.199793e-05
ECFP4_172,9.1004404e-05
ECFP4_178,9.086058e-05
ECFP4_346,9.01942e-05
ECFP4_418,8.999167e-05
ECFP4_410,8.93191e-05
ECFP4_184,8.9247944e-05
ECFP4_73,8.8722154e-05
ECFP4_377,8.814879e-05
ECFP4_664,8.7273336e-05
ECFP4_216,8.720146e-05
ECFP4_1259,8.709291e-05
ECFP4_567,8.66658e-05
ECFP4_2003,8.665024e-05
ECFP4_327,8.5540836e-05
ECFP4_1360,8.538281e-05
ECFP4_1506,8.537094e-05
ECFP4_1371,8.4880725e-05
ECFP4_1029,8.3881656e-05
ECFP4_261,8.3864616e-05
ECFP4_282,8.3002444e-05
ECFP4_42,8.2861225e-05
ECFP4_362,8.19417e-05
ECFP4_180,8.192704e-05
ECFP4_206,8.173192e-05
ECFP4_1694,8.160312e-05
ECFP4_217,8.159301e-05
ECFP4_376,8.151617e-05
ECFP4_1544,8.1142134e-05
ECFP4_262,8.102542e-05
ECFP4_10,8.0823374e-05
ECFP4_94,8.080909e-05
ECFP4_2033,7.874566e-05
ECFP4_29,7.860402e-05
ECFP4_57,7.839345e-05
ECFP4_560,7.821832e-05
ECFP4_254,7.793565e-05
ECFP4_1985,7.786736e-05
ECFP4_1516,7.759477e-05
ECFP4_364,7.7560304e-05
ECFP4_1295,7.708857e-05
ECFP4_526,7.622096e-05
ECFP4_751,7.5271375e-05
ECFP4_463,7.435775e-05
ECFP4_825,7.352766e-05
ECFP4_133,7.2617855e-05
ECFP4_786,7.209533e-05
ECFP4_579,7.2046714e-05
ECFP4_1106,7.201158e-05
ECFP4_19,7.172409e-05
ECFP4_940,7.158278e-05
ECFP4_65,7.0293776e-05
ECFP4_971,6.938937e-05
ECFP4_40,6.912764e-05
ECFP4_17,6.883016e-05
ECFP4_1333,6.8175366e-05
ECFP4_592,6.7826564e-05
ECFP4_151,6.757944e-05
ECFP4_188,6.5977714e-05
ECFP4_118,6.5873275e-05
ECFP4_28,6.564313e-05
ECFP4_1616,6.5517954e-05
ECFP4_81,6.548085e-05
ECFP4_767,6.521004e-05
ECFP4_1940,6.466489e-05
ECFP4_146,6.433441e-05
ECFP4_727,6.425868e-05
ECFP4_933,6.358964e-05
ECFP4_135,6.339668e-05
ECFP4_1515,6.3387895e-05
ECFP4_503,6.320952e-05
ECFP4_149,6.296521e-05
ECFP4_528,6.275621e-05
ECFP4_645,6.2695355e-05
ECFP4_1247,6.2615174e-05
ECFP4_460,6.261376e-05
ECFP4_5,6.257866e-05
ECFP4_605,6.141654e-05
ECFP4_280,6.1309656e-05
ECFP4_279,6.041329e-05
ECFP4_578,6.02239e-05
ECFP4_214,5.974824e-05
ECFP4_2009,5.860053e-05
ECFP4_404,5.8202553e-05
ECFP4_1306,5.7686328e-05
ECFP4_126,5.6551242e-05
ECFP4_306,5.631257e-05
ECFP4_72,5.6123943e-05
ECFP4_909,5.544849e-05
ECFP4_1997,5.5105116e-05
ECFP4_355,5.50641e-05
ECFP4_359,5.501783e-05
ECFP4_1227,5.3924934e-05
ECFP4_510,5.3836113e-05
ECFP4_150,5.3735435e-05
ECFP4_8,5.2498184e-05
ECFP4_211,5.241245e-05
ECFP4_812,5.2375424e-05
ECFP4_37,5.1458097e-05
ECFP4_129,5.0801933e-05
ECFP4_431,4.977786e-05
ECFP4_735,4.8591897e-05
ECFP4_365,4.8394995e-05
ECFP4_152,4.838767e-05
ECFP4_435,4.8118163e-05
ECFP4_683,4.6652785e-05
ECFP4_156,4.6498008e-05
ECFP4_706,4.6132558e-05
ECFP4_1456,4.5754095e-05
ECFP4_1533,4.5218345e-05
ECFP4_859,4.5189852e-05
ECFP4_1388,4.459514e-05
ECFP4_1159,4.3634987e-05
ECFP4_344,4.2368043e-05
ECFP4_1675,4.2318738e-05
ECFP4_462,4.229371e-05
ECFP4_893,4.1685664e-05
ECFP4_189,4.1230913e-05
ECFP4_270,4.1020285e-05
ECFP4_1669,4.0667226e-05
ECFP4_6,4.001885e-05
ECFP4_23,3.937454e-05
ECFP4_797,3.8523413e-05
ECFP4_1139,3.7959468e-05
ECFP4_54,3.7778733e-05
ECFP4_688,3.7540292e-05
ECFP4_0,3.7341968e-05
ECFP4_47,3.6490612e-05
ECFP4_131,3.643956e-05
ECFP4_1218,3.6353114e-05
ECFP4_24,3.3944103e-05
ECFP4_945,3.340118e-05
ECFP4_571,3.249067e-05
ECFP4_26,3.2239277e-05
ECFP4_497,3.1946467e-05
ECFP4_880,3.1880118e-05
ECFP4_56,3.153419e-05
ECFP4_1557,3.0381902e-05
ECFP4_763,3.0301648e-05
ECFP4_71,2.95608e-05
ECFP4_50,2.8682865e-05
ECFP4_153,2.8402887e-05
ECFP4_692,2.840002e-05
ECFP4_831,2.7786034e-05
ECFP4_485,2.7376713e-05
ECFP4_793,2.7371992e-05
ECFP4_1105,2.6361578e-05
ECFP4_1592,2.6053396e-05
ECFP4_1284,2.4729581e-05
ECFP4_88,2.4022684e-05
ECFP4_1723,2.2623546e-05
ECFP4_955,2.1233342e-05
ECFP4_260,2.0842448e-05
ECFP4_286,2.0313752e-05
ECFP4_38,2.0206588e-05
ECFP4_198,2.0019994e-05
ECFP4_320,1.8363116e-05
ECFP4_215,1.8124496e-05
ECFP4_244,1.6778864e-05
ECFP4_799,1.6015303e-05
ECFP4_1065,1.5747657e-05
ECFP4_785,1.5470936e-05
ECFP4_1310,1.4699392e-05
ECFP4_371,1.3763723e-05
ECFP4_429,1.3351102e-05
ECFP4_225,1.3006016e-05
ECFP4_44,1.251134e-05
ECFP4_726,1.2221611e-05
ECFP4_182,1.2131052e-05
ECFP4_1726,1.1537772e-05
ECFP4_912,1.1305452e-05
ECFP4_64,1.122393e-05
ECFP4_469,1.1099257e-05
ECFP4_958,1.089165e-05
ECFP4_515,9.254306e-06
ECFP4_337,9.096721e-06
ECFP4_657,8.194724e-06
ECFP4_719,7.1366358e-06
ECFP4_1340,7.0143533e-06
ECFP4_159,6.1889577e-06
ECFP4_134,6.04572e-06
ECFP4_1807,5.998401e-06
ECFP4_278,4.6747546e-06
ECFP4_332,4.4035605e-06
ECFP4_1713,3.5957055e-06
ECFP4_539,2.9380733e-06
ECFP4_210,2.1112958e-06
ECFP4_1402,1.8296028e-06
ECFP4_445,1.0394892e-06
ECFP4_1053,6.4627324e-07
ECFP4_461,4.6356456e-07
ECFP4_112,4.49691e-07
ECFP4_1945,0.0
ECFP4_481,0.0
ECFP4_1898,0.0
ECFP4_1458,0.0
ECFP4_1895,0.0
ECFP4_1497,0.0
ECFP4_1947,0.0
ECFP4_1148,0.0
ECFP4_477,0.0
ECFP4_1217,0.0
ECFP4_1953,0.0
ECFP4_1894,0.0
ECFP4_1144,0.0
ECFP4_1899,0.0
ECFP4_468,0.0
ECFP4_563,0.0
ECFP4_566,0.0
ECFP4_1890,0.0
ECFP4_1450,0.0
ECFP4_1220,0.0
ECFP4_1960,0.0
ECFP4_1225,0.0
ECFP4_185,0.0
ECFP4_1963,0.0
ECFP4_1216,0.0
ECFP4_1900,0.0
ECFP4_494,0.0
ECFP4_535,0.0
ECFP4_1193,0.0
ECFP4_1925,0.0
ECFP4_1442,0.0
ECFP4_1908,0.0
ECFP4_1170,0.0
ECFP4_1172,0.0
ECFP4_1191,0.0
ECFP4_302,0.0
ECFP4_1913,0.0
ECFP4_1188,0.0
ECFP4_538,0.0
ECFP4_1185,0.0
ECFP4_537,0.0
ECFP4_1478,0.0
ECFP4_1173,0.0
ECFP4_1177,0.0
ECFP4_1919,0.0
ECFP4_308,0.0
ECFP4_518,0.0
ECFP4_1194,0.0
ECFP4_506,0.0
ECFP4_1901,0.0
ECFP4_551,0.0
ECFP4_1495,0.0
ECFP4_498,0.0
ECFP4_1491,0.0
ECFP4_499,0.0
ECFP4_1215,0.0
ECFP4_1486,0.0
ECFP4_1201,0.0
ECFP4_1161,0.0
ECFP4_1936,0.0
ECFP4_1210,0.0
ECFP4_1206,0.0
ECFP4_514,0.0
ECFP4_1931,0.0
ECFP4_1907,0.0
ECFP4_1668,0.0
ECFP4_317,0.0
ECFP4_1966,0.0
ECFP4_1398,0.0
ECFP4_1382,0.0
ECFP4_1305,0.0
ECFP4_2035,0.0
