feature,importance
ECFP4_1118,0.00044624371394374655
ECFP4_658,0.0004462405427990799
ECFP4_333,0.0004458654602277772
ECFP4_1267,0.00044235721035859496
ECFP4_202,0.00044143942948676073
ECFP4_1933,0.0004396275185753502
ECFP4_598,0.00043944430903586503
ECFP4_1237,0.00043940860307837464
ECFP4_544,0.0004388932492807945
ECFP4_248,0.00043866314707042425
ECFP4_1375,0.0004383523304542395
ECFP4_840,0.00043831903698234503
ECFP4_1849,0.00043775580430117743
ECFP4_556,0.0004367582058162676
ECFP4_680,0.00043604870923816936
ECFP4_790,0.00043573551179150043
ECFP4_1898,0.0004355454019847318
ECFP4_1935,0.0004319431831353617
ECFP4_401,0.0004310120246716424
ECFP4_147,0.000430924382984308
ECFP4_2038,0.0004303454513356592
ECFP4_184,0.0004301718444256061
ECFP4_301,0.00042917252693057303
ECFP4_1347,0.0004289883792303879
ECFP4_507,0.0004276355910114513
ECFP4_1642,0.0004271938454436569
ECFP4_607,0.0004266654738083677
ECFP4_932,0.00042502975843705074
ECFP4_1045,0.0004248744350046775
ECFP4_246,0.0004243640531379716
ECFP4_121,0.0004238742544208408
ECFP4_1104,0.0004230746598354414
ECFP4_2016,0.00041986713774055045
ECFP4_541,0.0004195153226160412
ECFP4_1582,0.00041873272856879454
ECFP4_613,0.0004182401781109892
ECFP4_1000,0.00041747213422312383
ECFP4_1043,0.0004168800065931781
ECFP4_1157,0.0004166072474414391
ECFP4_855,0.0004161339118948907
ECFP4_1999,0.00041518009568750297
ECFP4_2000,0.0004141466894146683
ECFP4_259,0.00041369370166939736
ECFP4_1934,0.00041356994454096684
ECFP4_1847,0.00041352719981868456
ECFP4_1308,0.00041339023968077097
ECFP4_729,0.0004131552536917718
ECFP4_11,0.0004129278195974215
ECFP4_1733,0.000412410336797634
ECFP4_1938,0.00041228238851409723
ECFP4_2006,0.00040954381874840393
ECFP4_728,0.0004095261444620123
ECFP4_31,0.00040847614744864066
ECFP4_1475,0.00040727788277570095
ECFP4_533,0.0004068593190061932
ECFP4_763,0.000406743188578485
ECFP4_1154,0.00040662477310937834
ECFP4_1147,0.0004058188019063513
ECFP4_960,0.0004058034793383745
ECFP4_1616,0.000404820454608157
ECFP4_519,0.00040447195736546777
ECFP4_965,0.00040345483676311987
ECFP4_1838,0.0004033411803023667
ECFP4_1998,0.00040302457409469093
ECFP4_722,0.0004027937754100367
ECFP4_585,0.0004013542075468335
ECFP4_1481,0.00040056981065808545
ECFP4_961,0.0004002741513689809
ECFP4_976,0.00039889841268993996
ECFP4_1035,0.00039873619380531106
ECFP4_92,0.0003981137853938945
ECFP4_1431,0.00039782847890325063
ECFP4_475,0.00039752679568263354
ECFP4_1699,0.0003972887387380743
ECFP4_1884,0.0003972015056288155
ECFP4_1283,0.00039718050012964344
ECFP4_771,0.00039566230129427053
ECFP4_592,0.00039552806388256414
ECFP4_1049,0.0003949382351358553
ECFP4_623,0.0003946670092801696
ECFP4_781,0.0003944081782545469
ECFP4_1842,0.0003923575040838948
ECFP4_1521,0.00039214313063708325
ECFP4_1195,0.00039191212499345955
ECFP4_1530,0.00039166025394931134
ECFP4_1779,0.0003914169014398502
ECFP4_1985,0.0003902599357413805
ECFP4_747,0.00039016240505385433
