timestamp,experiment_id,model_name,model_family,ligand_repr,protein_repr,fusion_strategy,n_params,epochs_trained,batch_size,learning_rate,split_type,n_train,n_val,n_test,val_rmse,val_pearson_r,val_spearman_r,test_rmse,test_pearson_r,test_spearman_r,train_time_sec,notes
2026-04-03 15:52:01 UTC,bica_v2_noffn,bica_v2_noffn,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_bica_v2_noffn,1760003.0,47.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0936,0.6509,0.5819,1.2036,0.6464,0.5885,944.8,BiCA v2 ablation: no FFN block (pure cross-attention)
2026-04-03 15:59:42 UTC,concat_baseline,concat_baseline,bica_v2,mol_atom100,esm2_35M_perresidue,bica_v2_concat_baseline,704769.0,59.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1233,0.6428,0.5654,1.1302,0.6865,0.6186,415.4,BiCA v2 ablation: no attention — concat projected features only
2026-04-03 16:37:04 UTC,bica_v2_chemberta_tokens,bica_v2_chemberta_tokens,bica_v2,chemberta_tokens_ChemBERTa-zinc-base-v1,esm2_35M_perresidue,bica_v2_bica_v2,4040963.0,37.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1097,0.6379,0.57,1.1318,0.6811,0.6143,1321.4,BiCA v2: ESM-2 35M per-residue × ChemBERTa per-token (600-dim) cross-attention
2026-04-03 17:13:23 UTC,bica_v2_chemberta77M_tokens,bica_v2_chemberta77M_tokens,bica_v2,chemberta_tokens_ChemBERTa-77M-MLM,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,60.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.07,0.6715,0.6046,1.1515,0.6781,0.6039,2033.5,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M per-token cross-attention
2026-04-04 05:49:45 UTC,bica_v2_chemberta77M_tokens,bica_v2_chemberta77M_tokens,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,31.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0872,0.6551,0.5763,1.1348,0.6765,0.612,1043.7,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M-MTR per-token cross-attention
2026-04-04 07:45:16 UTC,bica_v2_cb77M_mtr_esm2_150M,bica_v2_cb77M_mtr_esm2_150M,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_150M_perresidue,bica_v2_bica_v2,3983619.0,30.0,32.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0973,0.6494,0.5558,1.1433,0.6757,0.6144,1111.4,BiCA v2 best combo: ESM-2 150M per-residue × ChemBERTa-77M-MTR per-token
2026-04-04 08:23:43 UTC,bica_v2_chemberta77M_tokens__seed123,bica_v2_chemberta77M_tokens__seed123,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,37.0,32.0,0.0005,scaffold_bemis_murcko_seed123,17299,2476,4925,1.0789,0.6939,0.6122,1.1232,0.6665,0.6144,1319.0,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M-MTR per-token cross-attention
2026-04-04 08:51:55 UTC,bica_v2_chemberta77M_tokens__seed456,bica_v2_chemberta77M_tokens__seed456,bica_v2,chemberta_tokens_ChemBERTa-77M-MTR,esm2_35M_perresidue,bica_v2_bica_v2,3942659.0,36.0,32.0,0.0005,scaffold_bemis_murcko_seed456,17290,2573,4837,1.032,0.6307,0.5228,1.065,0.6763,0.6082,1286.4,BiCA v2: ESM-2 35M per-residue × ChemBERTa-77M-MTR per-token cross-attention
2026-04-04 11:56:32 UTC,psichic_zero_shot,psichic_zero_shot,psichic,psichic_graph,esm2_650M_contact,psichic_gnn,5871321.0,0.0,16.0,0.0,scaffold_bemis_murcko,17312,2673,4715,1.7237044173577176,0.3691815098272232,0.2602569170813396,1.7871824190396908,0.4558583054165135,0.3598912397132544,44.2,"PSICHIC pretrained PDBBind-v2020, zero-shot on BindingDB scaffold split"
2026-04-04 12:24:13 UTC,psichic_fine_tune,psichic_fine_tune,psichic,psichic_graph,esm2_650M_contact,psichic_gnn,5871321,5000,16,1e-05,scaffold_bemis_murcko,17312,2673,4715,1.1391275607612459,0.6045966290944116,0.5143827197718157,1.1760651039574912,0.630628728622376,0.5483440751785122,1552.9,PSICHIC fine-tuned from PDBv2020; 5000 iters lr=1e-05 on BindingDB scaffold split
